1 16613U          86053.07627914 -.00000008  00000+0  00000+0 0    05
2 16613  98.6812 235.0580 0001692  92.5886 267.5484 14.20046770581946
1 16613U 86019A   03160.79746818  .00000116  00000-0  74935-4 0  3838
2 16613  98.6811 235.5419 0001668  90.8133 269.3235 14.20046804582011
1 16613U 86019A   03161.14976952 -.00000630  00000-0 -27548-3 0  3843
2 16613  98.6769 235.8887 0001668  77.3677 282.7686 14.20044303582064
1 16613U 86019A   03161.29068819  .00000099  00000-0  66933-4 0  3853
2 16613  98.6809 236.0259 0001700  90.3004 269.8367 14.20046751582084
1 16613U 86019A   03161.78390798  .00000089  00000-0  62249-4 0  3867
2 16613  98.6811 236.5101 0001684  88.9199 271.2171 14.20046776582152
1 16613U 86019A   03162.27712768  .00000080  00000-0  57772-4 0  3874
2 16613  98.6809 236.9939 0001695  87.6853 272.4509 14.20046792582221
1 16613U 86019A   03162.77034743  .00000077  00000-0  56388-4 0  3888
2 16613  98.6809 237.4778 0001699  87.1721 272.9649 14.20046895582292
1 16613U 86019A   03163.12264717  .00000075  00000-0  55485-4 0  3890
2 16613  98.6808 237.8233 0001702  86.6594 273.4776 14.20046957582340
1 16613U 86019A   03163.33402706  .00000073  00000-0  54468-4 0  3905
2 16613  98.6806 238.0306 0001705  85.9033 274.2338 14.20046990582378
1 16613U 86019A   03163.75678641  .00000084  00000-0  59846-4 0  3912
2 16613  98.6809 238.4458 0001727  85.3046 274.8330 14.20047243582432
1 16613U 86019A   03164.17954590  .00000089  00000-0  62411-4 0  3927
2 16613  98.6806 238.8601 0001713  84.8455 275.2924 14.20047416582498
1 16613U 86019A   03164.39092551  .00000091  00000-0  62991-4 0  3938
2 16613  98.6808 239.0674 0001724  86.1804 273.9566 14.20047462582520
1 16613U 86019A   03164.74322515  .00000102  00000-0  68225-4 0  3943
2 16613  98.6814 239.4138 0001728  83.8580 276.2799 14.20047652582575
1 16613U 86019A   03165.16598452  .00000101  00000-0  67792-4 0  3953
2 16613  98.6813 239.8284 0001730  82.8037 277.3338 14.20047767582634
1 16613U 86019A   03165.23644440  .00000100  00000-0  67486-4 0  3960
2 16613  98.6812 239.8976 0001737  83.5306 276.6068 14.20047778582640
1 16613U 86019A   03165.72966360  .00000105  00000-0  69700-4 0  3979
2 16613  98.6814 240.3817 0001744  83.4140 276.7243 14.20048004582713
1 16613U 86019A   03166.15242277  .00000106  00000-0  69997-4 0  3981
2 16613  98.6814 240.7966 0001750  81.6745 278.4628 14.20048124582775
1 16613U 86019A   03166.29334266  .00000105  00000-0  69725-4 0  3995
2 16613  98.6812 240.9349 0001756  82.3666 277.7712 14.20048154582797
1 16613U 86019A   03166.78656184  .00000102  00000-0  68109-4 0  4000
2 16613  98.6813 241.4189 0001747  80.6661 279.4713 14.20048253582860
1 16613U 86019A   03167.13886123  .00000100  00000-0  67436-4 0  4019
2 16613  98.6813 241.7645 0001748  79.9256 280.2117 14.20048336582918
1 16613U 86019A   03167.27978104  .00000094  00000-0  64627-4 0  4027
2 16613  98.6812 241.9028 0001758  79.8911 280.2462 14.20048314582933
1 16613U 86019A   03167.77300021  .00000093  00000-0  64151-4 0  4031
2 16613  98.6816 242.3872 0001758  78.7791 281.3585 14.20048430583009
1 16613U 86019A   03168.19575928  .00000095  00000-0  64888-4 0  4048
2 16613  98.6815 242.8019 0001753  77.4436 282.6937 14.20048577583066
1 16613U 86019A   03168.33667901  .00000092  00000-0  63505-4 0  4050
2 16613  98.6815 242.9402 0001757  77.1862 282.9509 14.20048580583081
1 16613U 86019A   03168.75943816  .00000094  00000-0  64520-4 0  4069
2 16613  98.6814 243.3549 0001764  76.6762 283.4612 14.20048723583145
1 16613U 86019A   03169.11173738  .00000097  00000-0  65889-4 0  4071
2 16613  98.6814 243.7005 0001763  75.2635 284.8739 14.20048854583194
1 16613U 86019A   03169.25265703  .00000115  00000-0  74588-4 0  4088
2 16613  98.6814 243.8390 0001736  73.4460 286.6936 14.20049154583214
1 16613U 86019A   03169.74587336  .00000177  00000-0  10355-3 0  4091
2 16613  98.6805 244.3253 0001629  85.1021 275.0316 14.20050307583285
1 16613U 86019A   03170.16863262  .00000045  00000-0  41330-4 0  4108
2 16613  98.6800 244.7402 0001656  82.9700 277.1653 14.20049996583345
1 16613U 86019A   03170.23909264 -.00000126  00000-0 -38718-4 0  4118
2 16613  98.6796 244.8094 0001676  82.9470 277.1882 14.20049471583356
1 16613U 86019A   03170.73231140 -.00000349  00000-0 -14361-3 0  4129
2 16613  98.6813 245.2941 0001648  77.7344 282.4001 14.20048919583429
1 16613U 86019A   03171.15507082 -.00000324  00000-0 -13193-3 0  4133
2 16613  98.6816 245.7080 0001568  85.5838 274.5555 14.20049006583487
1 16613U 86019A   03171.22552992 -.00000302  00000-0 -12143-3 0  4142
2 16613  98.6816 245.7772 0001565  87.5977 272.5385 14.20049052583499
1 16613U 86019A   03171.78920889 -.00000118  00000-0 -34941-4 0  4154
2 16613  98.6808 246.3302 0001694  77.5626 282.5737 14.20049373583576
1 16613U 86019A   03172.14150824 -.00000222  00000-0 -84042-4 0  4163
2 16613  98.6809 246.6757 0001686  78.4829 281.6537 14.20048913583623
1 16613U 86019A   03172.21196808 -.00000244  00000-0 -94092-4 0  4174
2 16613  98.6811 246.7448 0001678  78.9775 281.1603 14.20049042583634
1 16613U 86019A   03172.70518589 -.00000619  00000-0 -27053-3 0  4181
2 16613  98.6819 247.2292 0001600  84.6761 275.4562 14.20047935583706
1 16613U 86019A   03172.77564649  .00000016  00000-0  27685-4 0  4198
2 16613  98.6810 247.2978 0001640  79.9736 280.1659 14.20049812583718
1 16613U 86019A   03172.84610564  .00000016  00000-0  27685-4 0  4206
2 16613  98.6810 247.3669 0001640  79.7706 280.3656 14.20049821583721
1 16613U 86019A   03173.12794478  .00000121  00000-0  77355-4 0  4201
2 16613  98.6819 247.6422 0001744  69.5938 290.5427 14.20050529583769
1 16613U 86019A   03173.26886421  .00000125  00000-0  79017-4 0  4218
2 16613  98.6819 247.7805 0001740  70.2661 289.8701 14.20050601583782
1 16613U 86019A   03173.76208245  .00000126  00000-0  79533-4 0  4220
2 16613  98.6816 248.2640 0001741  68.7200 291.4162 14.20050802583855
1 16613U 86019A   03174.18484091  .00000126  00000-0  79533-4 0  4233
2 16613  98.6816 248.6787 0001741  67.5017 292.6344 14.20050945583914
1 16613U 86019A   03174.25530065  .00000134  00000-0  83253-4 0  4248
2 16613  98.6812 248.7476 0001677  70.5498 289.5869 14.20051097583928
1 16613U 86019A   03174.74851853  .00000135  00000-0  83715-4 0  4258
2 16613  98.6812 249.2315 0001684  70.7016 289.4340 14.20051274583999
1 16613U 86019A   03175.17127691  .00000137  00000-0  84943-4 0  4269
2 16613  98.6812 249.6463 0001680  69.1374 290.9986 14.20051458584057
1 16613U 86019A   03175.24173656  .00000136  00000-0  84374-4 0  4277
2 16613  98.6811 249.7154 0001681  69.5188 290.6167 14.20051466584060
1 16613U 86019A   03175.73495457  .00000135  00000-0  83604-4 0  4282
2 16613  98.6811 250.1993 0001680  69.0186 291.1170 14.20051625584134
1 16613U 86019A   03175.73495459  .00000136  00000-0  84167-4 0  4291
2 16613  98.6808 250.1989 0001683  69.9973 290.1386 14.20051649584135
1 16613U 86019A   03176.15771280  .00000136  00000-0  84158-4 0  4297
2 16613  98.6808 250.6137 0001683  69.1493 290.9865 14.20051799584196
1 16613U 86019A   03176.43955174  .00000128  00000-0  80571-4 0  4302
2 16613  98.6805 250.8901 0001685  70.7169 289.4190 14.20051804584230
1 16613U 86019A   03176.86231003  .00000115  00000-0  74533-4 0  4315
2 16613  98.6807 251.3051 0001665  71.2639 288.8717 14.20051799584297
1 16613U 86019A   03177.14414898  .00000109  00000-0  71822-4 0  4324
2 16613  98.6808 251.5816 0001665  71.4029 288.7326 14.20051803584330
1 16613U 86019A   03177.28506838  .00000107  00000-0  70878-4 0  4334
2 16613  98.6806 251.7197 0001668  70.5850 289.5506 14.20051841584350
1 16613U 86019A   03177.77828614  .00000098  00000-0  66552-4 0  4341
2 16613  98.6807 252.2038 0001649  71.0007 289.1340 14.20051894584428
1 16613U 86019A   03178.13058481  .00000096  00000-0  65375-4 0  4350
2 16613  98.6807 252.5494 0001651  70.4033 289.7320 14.20051956584470
1 16613U 86019A   03178.27150422  .00000096  00000-0  65375-4 0  4364
2 16613  98.6807 252.6876 0001651  69.9972 290.1382 14.20051995584499
1 16613U 86019A   03178.76472213  .00000073  00000-0  54884-4 0  4372
2 16613  98.6811 253.1725 0001648  69.5340 290.5987 14.20051821584565
1 16613U 86019A   03179.18748085  .00000076  00000-0  56025-4 0  4385
2 16613  98.6810 253.5873 0001641  67.9064 292.2294 14.20051958584628
1 16613U 86019A   03179.53977920  .00000075  00000-0  55453-4 0  4390
2 16613  98.6810 253.9329 0001641  67.6443 292.4908 14.20052024584670
1 16613U 86019A   03179.82161763  .00000084  00000-0  59999-4 0  4403
2 16613  98.6811 254.2095 0001653  68.1813 291.9538 14.20052227584718
1 16613U 86019A   03180.17391605  .00000092  00000-0  63643-4 0  4414
2 16613  98.6810 254.5551 0001638  66.3047 293.8315 14.20052429584762
1 16613U 86019A   03180.24437544  .00000093  00000-0  63928-4 0  4423
2 16613  98.6810 254.6243 0001634  67.2577 292.8771 14.20052447584771
1 16613U 86019A   03180.73759289  .00000098  00000-0  66566-4 0  4437
2 16613  98.6813 255.1085 0001632  67.8570 292.2778 14.20052644584849
1 16613U 86019A   03181.16035088  .00000100  00000-0  67285-4 0  4443
2 16613  98.6813 255.5234 0001633  66.4488 293.6862 14.20052777584906
1 16613U 86019A   03181.23081049  .00000095  00000-0  64849-4 0  4456
2 16613  98.6813 255.5927 0001644  67.0036 293.1305 14.20052721584910
1 16613U 86019A   03181.72402797  .00000097  00000-0  66135-4 0  4460
2 16613  98.6813 256.0766 0001631  67.2080 292.9264 14.20052901584982
1 16613U 86019A   03182.14678593  .00000100  00000-0  67261-4 0  4473
2 16613  98.6813 256.4914 0001637  66.0259 294.1090 14.20053036585041
1 16613U 86019A   03182.42862454  .00000089  00000-0  62346-4 0  4481
2 16613  98.6811 256.7677 0001625  65.3122 294.8213 14.20052969585088
1 16613U 86019A   03182.78092320  .00000068  00000-0  52191-4 0  4492
2 16613  98.6815 257.1139 0001589  67.5049 292.6296 14.20052808585136
1 16613U 86019A   03183.13322147  .00000077  00000-0  56423-4 0  4509
2 16613  98.6805 257.4580 0001588  65.8894 294.2458 14.20053024585180
1 16613U 86019A   03183.20368093  .00000081  00000-0  58246-4 0  4518
2 16613  98.6804 257.5271 0001579  65.0840 295.0509 14.20053107585199
1 16613U 86019A   03183.27414040  .00000081  00000-0  58345-4 0  4520
2 16613  98.6805 257.5962 0001578  65.1522 294.9818 14.20053121585203
1 16613U 86019A   03183.76735776  .00000075  00000-0  55455-4 0  4539
2 16613  98.6802 258.0800 0001565  66.6901 293.4436 14.20053190585273
1 16613U 86019A   03184.11965596  .00000076  00000-0  56310-4 0  4547
2 16613  98.6803 258.4255 0001558  65.5949 294.5394 14.20053299585325
1 16613U 86019A   03184.33103477  .00000084  00000-0  59728-4 0  4559
2 16613  98.6802 258.6330 0001547  64.8672 295.2675 14.20053439585352
1 16613U 86019A   03184.75379223  .00000098  00000-0  66631-4 0  4566
2 16613  98.6805 259.0480 0001565  64.5243 295.6111 14.20053735585412
1 16613U 86019A   03185.17654940  .00000107  00000-0  70419-4 0  4576
2 16613  98.6805 259.4628 0001545  65.3075 294.8266 14.20053949585475
1 16613U 86019A   03185.24700891  .00000105  00000-0  69541-4 0  4584
2 16613  98.6805 259.5320 0001541  66.9165 293.2170 14.20053935585481
1 16613U 86019A   03185.74022584  .00000114  00000-0  74081-4 0  4591
2 16613  98.6805 260.0159 0001543  67.4526 292.6810 14.20054197585550
1 16613U 86019A   03186.16298345  .00000118  00000-0  75692-4 0  4603
2 16613  98.6805 260.4307 0001541  66.0950 294.0395 14.20054368585614
1 16613U 86019A   03186.23344287  .00000117  00000-0  75433-4 0  4611
2 16613  98.6804 260.4999 0001537  67.2496 292.8841 14.20054377585626
1 16613U 86019A   03186.72665984  .00000112  00000-0  72885-4 0  4629
2 16613  98.6804 260.9839 0001514  65.6438 294.4891 14.20054462585692
1 16613U 86019A   03187.14941738  .00000116  00000-0  74658-4 0  4635
2 16613  98.6804 261.3987 0001516  64.2355 295.8983 14.20054638585755
1 16613U 86019A   03187.21987683  .00000113  00000-0  73400-4 0  4644
2 16613  98.6803 261.4678 0001519  64.2756 295.8575 14.20054634585764
1 16613U 86019A   03187.78355328  .00000099  00000-0  67061-4 0  4651
2 16613  98.6804 262.0210 0001480  63.6770 296.4547 14.20054640585842
1 16613U 86019A   03188.13585130  .00000092  00000-0  63602-4 0  4668
2 16613  98.6803 262.3665 0001486  63.2371 296.8947 14.20054640585890
1 16613U 86019A   03188.41769014  .00000068  00000-0  52516-4 0  4670
2 16613  98.6803 262.6431 0001487  62.6720 297.4595 14.20054391585930
1 16613U 86019A   03188.76998812  .00000063  00000-0  49869-4 0  4681
2 16613  98.6803 262.9888 0001470  63.7029 296.4295 14.20054425585984
1 16613U 86019A   03188.84044776  .00000063  00000-0  49790-4 0  4695
2 16613  98.6804 263.0580 0001470  63.6675 296.4653 14.20054439585996
1 16613U 86019A   03189.12228605  .00000063  00000-0  50071-4 0  4696
2 16613  98.6803 263.3344 0001467  62.6526 297.4803 14.20054513586033
1 16613U 86019A   03189.26320511  .00000067  00000-0  51623-4 0  4700
2 16613  98.6801 263.4726 0001468  61.0669 299.0661 14.20054598586053
1 16613U 86019A   03189.68596231  .00000084  00000-0  59687-4 0  4718
2 16613  98.6802 263.8877 0001473  56.4466 303.6859 14.20054898586115
1 16613U 86019A   03189.82688123  .00000087  00000-0  61018-4 0  4721
2 16613  98.6802 264.0259 0001479  55.7692 304.3624 14.20054957586137
1 16613U 86019A   03190.17917891  .00000096  00000-0  65371-4 0  4735
2 16613  98.6803 264.3718 0001466  53.9032 306.2295 14.20055177586180
1 16613U 86019A   03190.24963816  .00000097  00000-0  66182-4 0  4744
2 16613  98.6803 264.4410 0001455  54.5142 305.6172 14.20055212586195
1 16613U 86019A   03190.74285452  .00000107  00000-0  70776-4 0  4759
2 16613  98.6807 264.9253 0001444  55.7969 304.3345 14.20055474586263
1 16613U 86019A   03191.16561165  .00000110  00000-0  71849-4 0  4761
2 16613  98.6806 265.3400 0001448  54.9664 305.1652 14.20055619586326
1 16613U 86019A   03191.23607110  .00000109  00000-0  71534-4 0  4770
2 16613  98.6806 265.4092 0001444  55.4412 304.6900 14.20055630586331
1 16613U 86019A   03191.72928745  .00000110  00000-0  72144-4 0  4785
2 16613  98.6806 265.8932 0001427  55.4702 304.6604 14.20055805586404
1 16613U 86019A   03192.15204455  .00000109  00000-0  71532-4 0  4797
2 16613  98.6807 266.3079 0001432  54.8428 305.2879 14.20055902586462
1 16613U 86019A   03192.29296376  .00000104  00000-0  69073-4 0  4809
2 16613  98.6806 266.4461 0001440  54.7576 305.3735 14.20055878586485
1 16613U 86019A   03192.71572150  .00000018  00000-0  28933-4 0  4818
2 16613  98.6815 266.8620 0001380  43.7185 316.4032 14.20054798586543
1 16613U 86019A   03192.71572285  .00000025  00000-0  31962-4 0  4822
2 16613  98.6804 266.8609 0001394  46.8088 313.3203 14.20054890586548
1 16613U 86019A   03192.78618242  .00000022  00000-0  30764-4 0  4830
2 16613  98.6804 266.9300 0001390  46.5892 313.5398 14.20054870586559
1 16613U 86019A   03193.13848054 -.00000026  00000-0  83599-5 0  4847
2 16613  98.6804 267.2755 0001376  55.0486 305.0758 14.20054212586607
1 16613U 86019A   03193.20894131 -.00000073  00000-0 -13848-4 0  4855
2 16613  98.6803 267.3446 0001428  59.7066 300.4180 14.20053573586615
1 16613U 86019A   03193.56123559  .00003224  00000-0  15346-2 0  4866
2 16613  98.6803 267.6927 0001351  72.4811 287.5847 14.20047036586664
1 16613U 86019A   03193.77263009 -.00000151  00000-0 -50529-4 0  4877
2 16613  98.6851 267.9039 0001201  80.0492 280.0809 14.20040858586692
1 16613U 86019A   03194.12493127  .00000656  00000-0  32881-3 0  4882
2 16613  98.6853 268.2494 0001149  78.1736 281.9610 14.20043028586741
1 16613U 86019A   03194.40677085  .00000155  00000-0  93053-4 0  4894
2 16613  98.6836 268.5252 0001123  66.7715 293.3548 14.20042167586783
1 16613U 86019A   03194.82953187  .00000501  00000-0  25565-3 0  4909
2 16613  98.6833 268.9398 0001127  70.9351 289.1948 14.20043523586843
1 16613U 86019A   03195.18183236  .00000586  00000-0  29572-3 0  4915
2 16613  98.6826 269.2858 0001123  69.3206 290.8102 14.20044253586894
1 16613U 86019A   03195.25229223  .00000644  00000-0  32277-3 0  4922
2 16613  98.6828 269.3548 0001113  70.2604 289.8685 14.20044255586903
1 16613U 86019A   03195.81597279  .00000319  00000-0  17020-3 0  4932
2 16613  98.6836 269.9088 0001071  69.9981 290.1299 14.20044086586989
1 16613U 86019A   03196.16827481 -.00000124  00000-0 -37882-4 0  4948
2 16613  98.6799 270.2514 0001165  46.1569 313.9678 14.20042601587032
1 16613U 86019A   03196.23873546 -.00000005  00000-0  18227-4 0  4959
2 16613  98.6799 270.3207 0001198  44.4471 315.6800 14.20042845587048
1 16613U 86019A   03196.80241661 -.00000234  00000-0 -89510-4 0  4968
2 16613  98.6796 270.8735 0001220  45.9734 314.1538 14.20042405587123
1 16613U 86019A   03197.15471691 -.00000859  00000-0 -38325-3 0  4976
2 16613  98.6815 271.2181 0000814  50.6696 309.4536 14.20040139587175
1 16613U 86019A   03197.22517751 -.00000859  00000-0 -38340-3 0  4980
2 16613  98.6814 271.2872 0000818  50.4895 309.6353 14.20040020587183
1 16613U 86019A   03197.57747901  .00000232  00000-0  12931-3 0  4992
2 16613  98.6808 271.6342 0001263  55.0677 305.0664 14.20043364587231
1 16613U 86019A   03198.14115937  .00000127  00000-0  80213-4 0  5009
2 16613  98.6807 272.1871 0001276  55.4231 304.7065 14.20043148587317
1 16613U 86019A   03198.21161950  .00000127  00000-0  80213-4 0  5014
2 16613  98.6807 272.2562 0001276  55.2201 304.9096 14.20043172587324
1 16613U 86019A   03198.77530026 -.00002032  00000-0 -93493-3 0  5022
2 16613  98.6816 272.8080 0001508  80.3484 279.7795 14.20038562587406
1 16613U 86019A   03198.84576196 -.00002529  00000-0 -11687-2 0  5034
2 16613  98.6813 272.8769 0001533  81.4681 278.6649 14.20037090587418
1 16613U 86019A   03199.12760110 -.00000366  00000-0 -15146-3 0  5040
2 16613  98.6814 273.1537 0001292  75.8014 284.3306 14.20042161587458
1 16613U 86019A   03199.55036221  .00000334  00000-0  17724-3 0  5054
2 16613  98.6812 273.5689 0001264  74.9500 285.1893 14.20044416587519
1 16613U 86019A   03199.83220148  .00000073  00000-0  54514-4 0  5068
2 16613  98.6813 273.8455 0001193  66.9239 293.2061 14.20043692587551
1 16613U 86019A   03200.11404188  .00000550  00000-0  27872-3 0  5077
2 16613  98.6805 274.1229 0001142  60.0815 300.0531 14.20045685587591
1 16613U 86019A   03200.39588127  .00000247  00000-0  13637-3 0  5081
2 16613  98.6773 274.3984 0000978  59.6246 300.5007 14.20044425587632
1 16613U 86019A   03200.67772194 -.00000003  00000-0  19105-4 0  5090
2 16613  98.6773 274.6746 0000960  58.4685 301.6581 14.20044018587677
1 16613U 86019A   03200.81864220 -.00000003  00000-0  19105-4 0  5100
2 16613  98.6775 274.8130 0000987  51.5950 308.5301 14.20043912587696
1 16613U 86019A   03201.17094296  .00000134  00000-0  83389-4 0  5118
2 16613  98.6799 275.1583 0001092  39.4832 320.6443 14.20044580587740
1 16613U 86019A   03201.24140264  .00000131  00000-0  81805-4 0  5122
2 16613  98.6799 275.2275 0001115  39.0099 321.1152 14.20044568587756
1 16613U 86019A   03201.80508295  .00000141  00000-0  86435-4 0  5132
2 16613  98.6802 275.7808 0001117  39.7767 320.3490 14.20044871587831
1 16613U 86019A   03202.15738316  .00000140  00000-0  85984-4 0  5148
2 16613  98.6802 276.1263 0001118  38.8520 321.2735 14.20044991587889
1 16613U 86019A   03202.22784321  .00000140  00000-0  86227-4 0  5155
2 16613  98.6802 276.1955 0001122  38.5490 321.5767 14.20045022587890
1 16613U 86019A   03202.79152352  .00000133  00000-0  82653-4 0  5162
2 16613  98.6801 276.7482 0001101  38.7197 321.4057 14.20045142587976
1 16613U 86019A   03203.14382371  .00000129  00000-0  81106-4 0  5176
2 16613  98.6800 277.0938 0001100  37.9394 322.1858 14.20045226588021
1 16613U 86019A   03203.21428376  .00000128  00000-0  80470-4 0  5183
2 16613  98.6800 277.1628 0001097  37.8158 322.3094 14.20045234588034
1 16613U 86019A   03203.77796405  .00000121  00000-0  77350-4 0  5192
2 16613  98.6803 277.7166 0001107  35.9760 324.1489 14.20045332588116
1 16613U 86019A   03204.13026439  .00000106  00000-0  70375-4 0  5201
2 16613  98.6800 278.0620 0001091  35.8291 324.2953 14.20045262588166
1 16613U 86019A   03204.34164461  .00000096  00000-0  65577-4 0  5219
2 16613  98.6802 278.2696 0001078  36.6449 323.4791 14.20045174588198
1 16613U 86019A   03204.76440487  .00000091  00000-0  63185-4 0  5229
2 16613  98.6802 278.6842 0001050  38.4526 321.6724 14.20045262588252
1 16613U 86019A   03205.11670504  .00000091  00000-0  63266-4 0  5235
2 16613  98.6801 279.0297 0001039  37.4723 322.6529 14.20045357588300
1 16613U 86019A   03205.25762501  .00000089  00000-0  62262-4 0  5242
2 16613  98.6799 279.1681 0001026  37.8001 322.3246 14.20045371588324
1 16613U 86019A   03205.75084497  .00000091  00000-0  63080-4 0  5251
2 16613  98.6798 279.6517 0001008  40.4511 319.6739 14.20045546588399
1 16613U 86019A   03205.82130500  .00000094  00000-0  64590-4 0  5267
2 16613  98.6798 279.7209 0001016  40.9716 319.1539 14.20045599588402
1 16613U 86019A   03206.17360471  .00000102  00000-0  68187-4 0  5264
2 16613  98.6798 280.0665 0001000  39.6450 320.4800 14.20045815588458
1 16613U 86019A   03206.24406468  .00000100  00000-0  67236-4 0  5272
2 16613  98.6797 280.1356 0000991  40.5324 319.5924 14.20045808588463
1 16613U 86019A   03206.80774454  .00000109  00000-0  71579-4 0  5282
2 16613  98.6801 280.6891 0001028  40.8612 319.2640 14.20046057588541
1 16613U 86019A   03207.16004454  .00000100  00000-0  67283-4 0  5297
2 16613  98.6799 281.0344 0001023  40.6030 319.5218 14.20046067588592
1 16613U 86019A   03207.23050461  .00000095  00000-0  65063-4 0  5303
2 16613  98.6799 281.1035 0001021  41.1373 318.9879 14.20046049588602
1 16613U 86019A   03207.79418440  .00000091  00000-0  62921-4 0  5316
2 16613  98.6800 281.6566 0000994  43.4140 316.7112 14.20046163588685
1 16613U 86019A   03208.14648448  .00000085  00000-0  60117-4 0  5328
2 16613  98.6800 282.0021 0000984  43.2178 316.9076 14.20046177588736
1 16613U 86019A   03208.21694446  .00000084  00000-0  59690-4 0  5339
2 16613  98.6801 282.0713 0000986  42.8592 317.2660 14.20046181588741
1 16613U 86019A   03208.78062427  .00000083  00000-0  59540-4 0  5343
2 16613  98.6802 282.6242 0000987  42.0158 318.1094 14.20046318588828
1 16613U 86019A   03209.13292427  .00000076  00000-0  55858-4 0  5359
2 16613  98.6798 282.9695 0000989  41.2800 318.8447 14.20046304588873
1 16613U 86019A   03209.27384430  .00000067  00000-0  51678-4 0  5367
2 16613  98.6796 283.1076 0000977  42.5418 317.5825 14.20046232588891
1 16613U 86019A   03209.83752437  .00000059  00000-0  48006-4 0  5378
2 16613  98.6796 283.6604 0000969  40.8007 319.3238 14.20046258588974
1 16613U 86019A   03210.11936433  .00000059  00000-0  48006-4 0  5382
2 16613  98.6796 283.9368 0000969  39.9886 320.1362 14.20046315589016
1 16613U 86019A   03210.54212401  .00000059  00000-0  48136-4 0  5396
2 16613  98.6796 284.3515 0000972  38.6828 321.4418 14.20046434589075
1 16613U 86019A   03210.75350395  .00000057  00000-0  47331-4 0  5400
2 16613  98.6795 284.5588 0000970  37.7968 322.3277 14.20046454589108
1 16613U 86019A   03211.17626372  .00000057  00000-0  47331-4 0  5419
2 16613  98.6795 284.9734 0000970  36.5786 323.5457 14.20046539589163
1 16613U 86019A   03211.24672368  .00000057  00000-0  47331-4 0  5424
2 16613  98.6795 285.0425 0000970  36.3755 323.7487 14.20046553589178
1 16613U 86019A   03211.81040291  .00000066  00000-0  51523-4 0  5430
2 16613  98.6798 285.5961 0000949  34.8753 325.2486 14.20046806589254
1 16613U 86019A   03212.16270267  .00000069  00000-0  52726-4 0  5447
2 16613  98.6798 285.9416 0000943  33.4939 326.6307 14.20046933589302
1 16613U 86019A   03212.23316243  .00000069  00000-0  52837-4 0  5454
2 16613  98.6799 286.0108 0000934  33.7048 326.4190 14.20046956589311
1 16613U 86019A   03212.58546206  .00000069  00000-0  52837-4 0  5467
2 16613  98.6799 286.3564 0000934  32.6897 327.4337 14.20047035589368
1 16613U 86019A   03213.14914151  .00000069  00000-0  52837-4 0  5479
2 16613  98.6799 286.9092 0000934  31.0654 329.0577 14.20047162589448
1 16613U 86019A   03213.43098122  .00000071  00000-0  53753-4 0  5484
2 16613  98.6799 287.1861 0000914  30.5702 329.5524 14.20047219589485
1 16613U 86019A   03213.78328085  .00000066  00000-0  51288-4 0  5492
2 16613  98.6798 287.5316 0000873  31.1263 328.9966 14.20047260589531
1 16613U 86019A   03214.13558051  .00000064  00000-0  50289-4 0  5500
2 16613  98.6798 287.8775 0000855  28.6620 331.4611 14.20047335589585
1 16613U 86019A   03214.34696011  .00000054  00000-0  45933-4 0  5512
2 16613  98.6798 288.0850 0000837  30.3345 329.7873 14.20047276589614
1 16613U 86019A   03214.84017957  .00000049  00000-0  43336-4 0  5523
2 16613  98.6796 288.5684 0000767  39.6169 320.5062 14.20047340589688
1 16613U 86019A   03215.12201928  .00000052  00000-0  44972-4 0  5530
2 16613  98.6796 288.8450 0000763  38.0971 322.0266 14.20047442589723
1 16613U 86019A   03215.26293899  .00000054  00000-0  45815-4 0  5543
2 16613  98.6796 288.9832 0000741  39.6368 320.4867 14.20047494589749
1 16613U 86019A   03215.82661790  .00000065  00000-0  51101-4 0  5552
2 16613  98.6795 289.5358 0000725  45.0471 315.0765 14.20047763589821
1 16613U 86019A   03216.17891712  .00000087  00000-0  61423-4 0  5563
2 16613  98.6794 289.8816 0000698  40.2713 319.8530 14.20048127589879
1 16613U 86019A   03216.24937672  .00000088  00000-0  61724-4 0  5573
2 16613  98.6794 289.9508 0000693  40.6650 319.4579 14.20048150589883
1 16613U 86019A   03216.81305545  .00000104  00000-0  69410-4 0  5584
2 16613  98.6795 290.5037 0000651  42.4859 317.6368 14.20048468589961
1 16613U 86019A   03217.16535477  .00000105  00000-0  69947-4 0  5599
2 16613  98.6795 290.8497 0000646  40.8452 319.2773 14.20048573590012
1 16613U 86019A   03217.30627447  .00000112  00000-0  72897-4 0  5602
2 16613  98.6795 290.9879 0000629  41.6722 318.4503 14.20048661590039
1 16613U 86019A   03217.79949343  .00000111  00000-0  72442-4 0  5613
2 16613  98.6794 291.4716 0000625  40.3138 319.8085 14.20048807590107
1 16613U 86019A   03218.15179269  .00000106  00000-0  70151-4 0  5626
2 16613  98.6794 291.8174 0000632  41.4214 318.7001 14.20048830590151
1 16613U 86019A   03218.22225272  .00000105  00000-0  69680-4 0  5635
2 16613  98.6794 291.8865 0000620  42.5603 317.5621 14.20048835590160
1 16613U 86019A   03218.78593209 -.00000170  00000-0 -59696-4 0  5645
2 16613  98.6782 292.4404 0000483  58.6792 301.4426 14.20047592590240
1 16613U 86019A   03219.20869105  .00000018  00000-0  28825-4 0  5654
2 16613  98.6784 292.8551 0000527  50.1177 310.0043 14.20048426590307
1 16613U 86019A   03219.20869109 -.00000010  00000-0  15837-4 0  5661
